Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity,Method
0x2743a33b3948ac9c20adcf479490b072a10ace0e6282bc0a3684bd5d2cd1e462,16120223,1670263091,2022-12-05 17:58:11,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x57523eb93cf6887a79cd69207151a280cb3cb4a5,4,009.947261314,Multicall
0x41c0a323dda86523938e47f46835eced74208241bef40d9fd0253e9f3d381e39,16120227,1670263139,2022-12-05 17:58:59,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xdd65974f1607e86c3bde13bf08a1fe7826616450,54,983.819714698,Multicall
0x1aaa0ef864eadf32689f90f07ec7a6b34cbfaa0e8ee3f05a1d145ddf81975fe9,16120229,1670263163,2022-12-05 17:59:23,0x30cc8851a3ab3c9d0c68acdf8e1204767f477abd,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,8,700,Multicall
0x1aaa0ef864eadf32689f90f07ec7a6b34cbfaa0e8ee3f05a1d145ddf81975fe9,16120229,1670263163,2022-12-05 17:59:23,0x30cc8851a3ab3c9d0c68acdf8e1204767f477abd,0x67cea36eeb36ace126a3ca6e21405258130cf33c,49,300,Multicall
0x0a6273c01fea3861646a30703cf68f31bcea934aebab6f2675043e694fcd1f66,16120230,1670263175,2022-12-05 17:59:35,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x9b873b45b23965cc69b81b5596e4bf4dfe31b6ba,82,988.675048286,-
0x9b6f1f440a62603b5b69cc64dc03608c31278d1465957165b4dfdf65e01f1544,16120230,1670263175,2022-12-05 17:59:35,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x151aa9d97b6b03de6469955fafb72bac0cbf17a8,47,739.262498597,Multicall
0x4cb8e6976fcdffa49a8277e83205607a0b94c45695d076cea5cefdfe2e772b57,16120230,1670263175,2022-12-05 17:59:35,0x9b873b45b23965cc69b81b5596e4bf4dfe31b6ba,0x67cea36eeb36ace126a3ca6e21405258130cf33c,82,988.675048285,-
0x429c7d8909edf119778b8bf74ba46e9328987c68efb1a5a70ae888c361be6c6d,16120233,1670263211,2022-12-05 18:00:11,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x00000000a991c429ee2ec6df19d40fe0c80088b8,6,977.635361797,-
0xe1d37df5128eea3420089c35e15b2c9ac26b7343de15bcfa0cee97d1b3ebe9bc,16120233,1670263211,2022-12-05 18:00:11,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0xd05b9d5584491645ae09310fb9273a4a7a6170b6,15,570.16,Swap Tokens For Exact Tokens
0xfd5998cfd253a47e43df51ff06704c4df682aee97b8d1e84f33f7c50e513b875,16120233,1670263211,2022-12-05 18:00:11,0x00000000a991c429ee2ec6df19d40fe0c80088b8,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,6,977.635361796,-
0x00dc1e7fcb14852bd5df9536d55416bb7a9408f890dbd4cf4a73600005eb9c6b,16120234,1670263223,2022-12-05 18:00:23,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0x41427a1488a16a150959347d05c33e54d4d8467e,12,683.214682274,Multicall
0x18d2e3dd8e855663a0125d86adc58394c1fc07e2e717b46eeba2a8998281372b,16120234,1670263223,2022-12-05 18:00:23,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x299a299a22f8c7397d9db3702439069d951aea74,79,789.015536404,Unoswap
0x2a7bec5efb5218fa14b8dba0f8fbb1dfa07fde16e18d9a638f0d7bc2d00e170e,16120237,1670263259,2022-12-05 18:00:59,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,22,238.979390346,Swap
0x2a7bec5efb5218fa14b8dba0f8fbb1dfa07fde16e18d9a638f0d7bc2d00e170e,16120237,1670263259,2022-12-05 18:00:59,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,56,869.198745521,Swap
0x2a7bec5efb5218fa14b8dba0f8fbb1dfa07fde16e18d9a638f0d7bc2d00e170e,16120237,1670263259,2022-12-05 18:00:59,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x1111111254eeb25477b68fb85ed929f73a960582,79,108.178135867,Swap
0x2a7bec5efb5218fa14b8dba0f8fbb1dfa07fde16e18d9a638f0d7bc2d00e170e,16120237,1670263259,2022-12-05 18:00:59,0x1111111254eeb25477b68fb85ed929f73a960582,0x299a299a22f8c7397d9db3702439069d951aea74,79,108.178135867,Swap
0xaf080e6a53047865ca7f28ed70255e33ddc0d50f03b1004c8b2bd032824e0362,16120237,1670263259,2022-12-05 18:00:59,0x9632ceef486ffa5e851fb5b9b87f1ced99add663,0x67cea36eeb36ace126a3ca6e21405258130cf33c,5,450.06985647,-
0x34dd11082dfc7e2fb3dab9afeb7f46e3f7c9edc3af490c8243aabb3f51be852b,16120239,1670263283,2022-12-05 18:01:23,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,116,530.739506634,Multicall
0x34dd11082dfc7e2fb3dab9afeb7f46e3f7c9edc3af490c8243aabb3f51be852b,16120239,1670263283,2022-12-05 18:01:23,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,16,748.187184209,Multicall
0x34dd11082dfc7e2fb3dab9afeb7f46e3f7c9edc3af490c8243aabb3f51be852b,16120239,1670263283,2022-12-05 18:01:23,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,16,597.096721125,Multicall
0x34dd11082dfc7e2fb3dab9afeb7f46e3f7c9edc3af490c8243aabb3f51be852b,16120239,1670263283,2022-12-05 18:01:23,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,16,679.311061039,Multicall
0x34dd11082dfc7e2fb3dab9afeb7f46e3f7c9edc3af490c8243aabb3f51be852b,16120239,1670263283,2022-12-05 18:01:23,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xacff19d5f24970e5cdb876ddf4d6e4f1490e25d5,166,555.334473007,Multicall
0xb212dbd7dda1c4ef094bc7801b2412a6ab8aeb5c46ebb063976b4bae4be4c952,16120240,1670263295,2022-12-05 18:01:35,0xb60e1bcd4759ca910179b2bc26a4f15989d15c4a,0x67cea36eeb36ace126a3ca6e21405258130cf33c,6,412.645216349,-
0x48ea0a2a960413bfd228c322ba57ecbe8a80a0b12dcc7129a74addacfc5e1d92,16120242,1670263319,2022-12-05 18:01:59,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0xd10c70000bb40b1c4579b522a7597eb8db2d10a7,8,149.531661306,-
0xce11611ad09b5953e7efb68943955aa5b508e67f23f4b70683a0faa3818ecbb4,16120242,1670263319,2022-12-05 18:01:59,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,107,528.046789541,Multicall
0xce11611ad09b5953e7efb68943955aa5b508e67f23f4b70683a0faa3818ecbb4,16120242,1670263319,2022-12-05 18:01:59,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,15,160.981631982,Multicall
0xce11611ad09b5953e7efb68943955aa5b508e67f23f4b70683a0faa3818ecbb4,16120242,1670263319,2022-12-05 18:01:59,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,30,711.43417094,Multicall
0xce11611ad09b5953e7efb68943955aa5b508e67f23f4b70683a0faa3818ecbb4,16120242,1670263319,2022-12-05 18:01:59,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0050471e7948417e55f1558374d4783608a7d100,153,400.462592463,Multicall
0x6d4535d61f6cbd601453c98ffadda1185d10f642dcb6bcc21fc305d857a3fbf1,16120242,1670263319,2022-12-05 18:01:59,0xd10c70000bb40b1c4579b522a7597eb8db2d10a7,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,8,149.531661305,-
0xb67070f58e7ed8d93042b4ada1343d07965cd50e4c583150776c6ad64ee8c551,16120242,1670263319,2022-12-05 18:01:59,0xc872d091fb0e314a88aa014479f22ac2045faa7d,0x67cea36eeb36ace126a3ca6e21405258130cf33c,3,250.641671715,-
0xc556dd91d965d57e579e73f20b2936810e6d684804b19a31563de9e05ed0fe49,16120242,1670263319,2022-12-05 18:01:59,0x7a6f2c4cce646ca078330d19dde35f2e37746c47,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,2,086.69232103,-
0x6c10669a6e56ac48763eeda21120f8d72ae59ac73b34ec8526211a959075bfa6,16120245,1670263355,2022-12-05 18:02:35,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0xb1fcfef0a1544035323f4aac7d333edcb114b119,15,244.910959499,Multicall
0xf25c6598b3b44a9748420dc4e672c2eca198b87fbe32396c1f086db7137a431a,16120246,1670263367,2022-12-05 18:02:47,0xee22294e77c04338dc5bed295bbc5fba0ce5f23e,0x67cea36eeb36ace126a3ca6e21405258130cf33c,27,687.894690863,Multicall
0xfa47103b30009031301a070374af200243ceec5959f4f186bffe467ed0a6455a,16120248,1670263391,2022-12-05 18:03:11,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x9b873b45b23965cc69b81b5596e4bf4dfe31b6ba,26,273.199763973,-
0x45ee020bffc3a24e352805e9dad8822ce3912fd29498d084266c7a2f8b3b9487,16120248,1670263391,2022-12-05 18:03:11,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x201aea0c82dcb416c3940646c009a6d0fde1f87a,102,600.000007919,Multicall
0x45ee020bffc3a24e352805e9dad8822ce3912fd29498d084266c7a2f8b3b9487,16120248,1670263391,2022-12-05 18:03:11,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x201aea0c82dcb416c3940646c009a6d0fde1f87a,11,400,Multicall
0x6e0febb4ab291bc630ea1e6f6b8f450fe045033bc7f08c81fd7ff8e4f38e0ec3,16120248,1670263391,2022-12-05 18:03:11,0x9b873b45b23965cc69b81b5596e4bf4dfe31b6ba,0x67cea36eeb36ace126a3ca6e21405258130cf33c,26,273.199763972,-
0x514417f4c699c8b3f9cef5a310a209ecca1fc8e7dc9ec23835f86be21a6b60ed,16120248,1670263391,2022-12-05 18:03:11,0xb60e1bcd4759ca910179b2bc26a4f15989d15c4a,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,5,107.907576152,-
0x514417f4c699c8b3f9cef5a310a209ecca1fc8e7dc9ec23835f86be21a6b60ed,16120248,1670263391,2022-12-05 18:03:11,0x9632ceef486ffa5e851fb5b9b87f1ced99add663,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,4,304.160430657,-
0x4f60f47dd5adf8248c6cc6a6a189f41cd731c132e6ca73a1f82abb865fd385ae,16120248,1670263391,2022-12-05 18:03:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x74e5996a87a587987e7347d154c568a92a0b1f19,6,314.07,Transfer
0xc7e5e73d6b35712cafcc58f7aa9ef8afe3764ec32477a3d1988ee45286a0362a,16120251,1670263427,2022-12-05 18:03:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x9543703ff27e8e375dfdc0622d877fe53ae3f1c4,379.135424873,Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens
0x96e56b6384fe42ade4b1e85086fbf957026397e08bde0583b69f6344779356a9,16120251,1670263427,2022-12-05 18:03:47,0xee22294e77c04338dc5bed295bbc5fba0ce5f23e,0x67cea36eeb36ace126a3ca6e21405258130cf33c,28,318.389065952,Multicall
0x7f85674cff86e37999d2968027c2075fcecd35d1177bf0801e170e9ae74157d3,16120251,1670263427,2022-12-05 18:03:47,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x7d9985a9c92396dd882a648e1e220944771430c5,7,641.688166472,Multicall
0x7f85674cff86e37999d2968027c2075fcecd35d1177bf0801e170e9ae74157d3,16120251,1670263427,2022-12-05 18:03:47,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,0x7d9985a9c92396dd882a648e1e220944771430c5,11,450.51861382,Multicall
0x2e7ba7dd88b0afc9017f50614370498688477101f347970677cc734081914d09,16120257,1670263499,2022-12-05 18:04:59,0xcf44fe7df6f08d2b79a0796819b565a7b893fcc7,0x67cea36eeb36ace126a3ca6e21405258130cf33c,32,681.409327664,Multicall
0x1eff9d3cca7bb6fe9dd4bb1142033f08a74ad3bf9089d402e561329d12b3b58e,16120258,1670263511,2022-12-05 18:05:11,0x925b06e3306ae3063f01dd6edd3baea8f6fa38f2,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,10,000,Multicall
0xb12b09941b72e2081a38fa209ddf93cb6a287a65b0de6f1052fbd3e5769e8bcd,16120259,1670263523,2022-12-05 18:05:23,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x10397ddfb72ff9a28dcffbd27e13ee44e155e1ee,15,194.419105283,Multicall
0x5aeb28e7c2e45f2c8dc390d14e8a233c389ee939d84a65e8c65203552d61e97c,16120265,1670263595,2022-12-05 18:06:35,0xd05b9d5584491645ae09310fb9273a4a7a6170b6,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,15,570.16,Transfer
0x50dd7366bd29818a72b6e5c7aa17037ab6725285f83a8a0f365ddb58ec4393b4,16120279,1670263763,2022-12-05 18:09:23,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x347f9e9ed6d07cc13a9ded5ae3cc560f92840250,2,859.712814092,Multicall
0xde1cd115de7083d99102516085a65abf1263311f5b29c1e97dce2baf026e89f2,16120281,1670263787,2022-12-05 18:09:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x10397ddfb72ff9a28dcffbd27e13ee44e155e1ee,25,750.438627314,Multicall
0xa0e5fdd3070b209bc8df391611cca85ba55a9bc07abeafac027c7721dc7e2b13,16120289,1670263883,2022-12-05 18:11:23,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,0x0ce342b5864c060b64643ef7def64faa31b4c868,22,980.664140233,Multicall
0x46068f1cad1ed350e044be4ff8757291a0dbe16b6787e9f871704d23b452ac5a,16120295,1670263955,2022-12-05 18:12:35,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0xcfcd5a463d790c84e64ad14c74783b7794b9d2ac,9,954.453966804,Multicall
0x34495f34ec7d7f14900fd00ebb403ca183d41f88b2ee4dc94a266a651d6c56a3,16120302,1670264039,2022-12-05 18:13:59,0xa766d9f6c7d49dc589619b5edf1c0959f74ce75b,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,999,999.999999987,Mint
0xc8202cfad7dbeaf538529669ad76fefe444ce101b666c733b7c42f63e507f541,16120306,1670264087,2022-12-05 18:14:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xa9d2f61bae7c02f818ade46ba78aa1211a9a7e5d,19,078.680466712,Multicall
0x95eac568703b6e9110cfe45707b3b97e925cc2807bc80e1ebc99326094c78b41,16120312,1670264159,2022-12-05 18:15:59,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x3b17056cc4439c61cea41fe1c9f517af75a978f7,15,046.932379145,Swap
0x95eac568703b6e9110cfe45707b3b97e925cc2807bc80e1ebc99326094c78b41,16120312,1670264159,2022-12-05 18:15:59,0x3b17056cc4439c61cea41fe1c9f517af75a978f7,0xdd9f24efc84d93deef3c8745c837ab63e80abd27,3.436880529,Swap
0x95eac568703b6e9110cfe45707b3b97e925cc2807bc80e1ebc99326094c78b41,16120312,1670264159,2022-12-05 18:15:59,0x3b17056cc4439c61cea41fe1c9f517af75a978f7,0x1111111254eeb25477b68fb85ed929f73a960582,15,043.495498616,Swap
0x95eac568703b6e9110cfe45707b3b97e925cc2807bc80e1ebc99326094c78b41,16120312,1670264159,2022-12-05 18:15:59,0x1111111254eeb25477b68fb85ed929f73a960582,0x3e9dd8088fe88472621f67ac502b784f0d852b71,15,043.495498616,Swap
0x582bd0ab4c86c25f48a10627a4374f2cf61a2a891623ffb21f8b46b58708565d,16120314,1670264183,2022-12-05 18:16:23,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xaa777e9e1f298080398424c8e8128426ac349ab2,39,242.8579,Transfer
0xadc33a3dd7575a425f8961774714d7dd2c3d34ad3ca827082aacac5e627daf8a,16120316,1670264207,2022-12-05 18:16:47,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0x281e36515f58a9d7aa703d8f6d77c202466a048e,4,530.361849162,Multicall
0x6edd6b9cffeacfb2aab0f9ea4e13ece3ca09eb44778cb8808f3bdb6dc3613b6d,16120317,1670264219,2022-12-05 18:16:59,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x412d085307490267426fccf1cf189a29d88947a1,20,000.000002274,Multicall
0xad82b4415dad17d1b1d82190fa04c864f819e9ec02121dda5c36402653417527,16120319,1670264243,2022-12-05 18:17:23,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xdbd412610e78f5a5392445396b72913217d60935,9,301.34959747,Multicall
0xf735b373fc7341233095eddfaeda7756f8e15b02d93c97448f594e32acec3001,16120324,1670264303,2022-12-05 18:18:23,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0x412d085307490267426fccf1cf189a29d88947a1,5,000,Multicall
0x6a75772e730f64a5826eb63dfd751957c7eb70cbd69af96c6a5357c04b37db07,16120326,1670264327,2022-12-05 18:18:47,0xaa777e9e1f298080398424c8e8128426ac349ab2,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,39,242.8579,Transfer
0x5d7b1c394799c8a9230f0d6c97ca3b557258085e706497146e929053d4b968ef,16120339,1670264483,2022-12-05 18:21:23,0x5f2d65e53b9fbd31975e24dad0824c7491fbb2f9,0x0d0707963952f2fba59dd06f2b425ace40b492fe,22,901.644568887,Transfer
0xaaf7e86950980bb7c1d5f9b9312511654775ff24a9c778885a2847aa64cae7f6,16120340,1670264495,2022-12-05 18:21:35,0xa0d5ce77578968d6bd4cd625344e0fd672c22d65,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,1,000.531793498,Multicall
0xcace82c657da82897dcc66f64faf6f3bc9783611de7d4b56bab0b37cbbb67d29,16120340,1670264495,2022-12-05 18:21:35,0x21375e8ff94a9acad555e0d8a4f17c69c5e33bd5,0x0d0707963952f2fba59dd06f2b425ace40b492fe,68,255.332089439,Transfer
0xe56f1c7a5100498d43a75cfdfe6d6ffa85732619ab92ce63e996c1b7f7bf5cf1,16120346,1670264567,2022-12-05 18:22:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x9b873b45b23965cc69b81b5596e4bf4dfe31b6ba,32,697.36451423,-
0x78ed25f6a54d2fd3ba43118a91be64874dad0f4d4ef452b6a1e01391d8efef06,16120346,1670264567,2022-12-05 18:22:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xe333faf1830cf810724213252649aa05e28c9bc7,66,130.883333776,Multicall
0x82371bfd304b6b86ad9f145f1b6cef97a50cbed842813a1e78a633d0b8845397,16120346,1670264567,2022-12-05 18:22:47,0x9b873b45b23965cc69b81b5596e4bf4dfe31b6ba,0x67cea36eeb36ace126a3ca6e21405258130cf33c,32,697.364514229,-
0x7c7bd72849bffb467fdcfcbf732c3be13a0bf746b7ae9379922f9bdd0cf3a9c4,16120347,1670264579,2022-12-05 18:22:59,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x40402be1b84a73d337d7cda5a070969025726f84,1,891.937612627,Multicall
0xcdfb3ebab66e82a48bd62dd5a52da4fa97ffffb85dc46d72caa26389a2010820,16120349,1670264603,2022-12-05 18:23:23,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,0x412d085307490267426fccf1cf189a29d88947a1,25,000,Multicall
0xe45517b5f478eab646ddfebfa3993b5b4d730d0de6a9bd6526cc105685240baf,16120354,1670264663,2022-12-05 18:24:23,0x1d1a0ad964f87ce62671d1445a7beffb897f9247,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,22,342.882046238,Multicall
0x850b7840b37a4123a878cb1e121c9f2e4cdc24026c3da3fe65bdc9bce6c9989c,16120365,1670264795,2022-12-05 18:26:35,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,0xdbd412610e78f5a5392445396b72913217d60935,9,371.420536392,Multicall
0x22f8d5a43b2d0fea356c0348fee37255a5a0c83867f91befc7ff90654b94b6ec,16120368,1670264831,2022-12-05 18:27:11,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x74de5d4fcbf63e00296fd95d33236b9794016631,12,800.28903104,Swap
0x22f8d5a43b2d0fea356c0348fee37255a5a0c83867f91befc7ff90654b94b6ec,16120368,1670264831,2022-12-05 18:27:11,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xc1d4792f02c19f1d8d249beb916dd22a6cb32a47,12,800.28903104,Swap
0xfb654650d5f2bc430cb87954acaf492df1fd13a2ea67a1f255e73b4cf803051b,16120370,1670264855,2022-12-05 18:27:35,0xb60e1bcd4759ca910179b2bc26a4f15989d15c4a,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,4,400.610449179,-
0x7252cdbd5878e67e775937b9f7039a85d4bdeda86a513beb7eeb3e16174a5456,16120374,1670264903,2022-12-05 18:28:23,0xc1d4792f02c19f1d8d249beb916dd22a6cb32a47,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,12,716.080339044,Mint
0xc59f25772403e53bb299db5d5425e934f432705d8f1f1c6331a92d6878049e4d,16120388,1670265071,2022-12-05 18:31:11,0x3e9dd8088fe88472621f67ac502b784f0d852b71,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,15,043.495498616,Unoswap
0x6adc8a2597be1267ce3a97beee9d0c0bab70d8cb46361ed8d69f3b2b9b49f68b,16120395,1670265155,2022-12-05 18:32:35,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x6072d5be1cc972094175d3b8c1777c605b606b91,3,804.748100797,Multicall
0x22bb64efdaf3c5fccdd5eea23c9d4fb63051a4f3257826efc8bd99849038c522,16120397,1670265179,2022-12-05 18:32:59,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0xe66b31678d6c16e9ebf358268a790b763c133750,3,745.828583417,Proxied Swap
0x22bb64efdaf3c5fccdd5eea23c9d4fb63051a4f3257826efc8bd99849038c522,16120397,1670265179,2022-12-05 18:32:59,0xe66b31678d6c16e9ebf358268a790b763c133750,0x3ff0936f9e3796d53f0170d60d5f86dfe37f29e9,3,745.828583417,Proxied Swap
0x69a867517f4796406f8d61926e71106549f8ddb61ae3eb86adb4c36e231664f6,16120400,1670265215,2022-12-05 18:33:35,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0xe66b31678d6c16e9ebf358268a790b763c133750,14.711348255,Proxied Swap
0x69a867517f4796406f8d61926e71106549f8ddb61ae3eb86adb4c36e231664f6,16120400,1670265215,2022-12-05 18:33:35,0xe66b31678d6c16e9ebf358268a790b763c133750,0x3df285c6d603ad63a5c0c86ff65f222e9ef474e9,14.711348255,Proxied Swap
0x83a21cfc79792248fd2015fec5997648254252e13f720b102a0d2876ccb5606a,16120401,1670265227,2022-12-05 18:33:47,0x299a299a22f8c7397d9db3702439069d951aea74,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,158,897.193673251,Swap
0x83a21cfc79792248fd2015fec5997648254252e13f720b102a0d2876ccb5606a,16120401,1670265227,2022-12-05 18:33:47,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x216fb666dd61600e74f7b2ca25a38aa99db1a4e9,15,889.719367325,Swap
0x83a21cfc79792248fd2015fec5997648254252e13f720b102a0d2876ccb5606a,16120401,1670265227,2022-12-05 18:33:47,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x67cea36eeb36ace126a3ca6e21405258130cf33c,143,007.474305926,Swap
0x4f7c42d85d0b4f913019a0f41d6f7c6aa99a8c5beaab857b5d90501d136b762a,16120406,1670265287,2022-12-05 18:34:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xb93d653d261473f6f11790812bbf1fe40c03a331,5,148.784146527,Multicall
0x86b04a5ecf06b3049f0fdd2aae89061f2abda58a8d3831b4f355f20da7f09c1c,16120413,1670265371,2022-12-05 18:36:11,0x5f584ab0d09252081351f7323c20634b29a5411a,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,11,966.401389234,Multicall
0x86b04a5ecf06b3049f0fdd2aae89061f2abda58a8d3831b4f355f20da7f09c1c,16120413,1670265371,2022-12-05 18:36:11,0x5f584ab0d09252081351f7323c20634b29a5411a,0x62979dff3b5eb032ecba1a5934d1fd4367bb695c,11,971.334143146,Multicall
0xe280eb95c50411218410e7532b76324244d1e020bb4df02e7281dae464c4e169,16120426,1670265527,2022-12-05 18:38:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xf5b87d3541360f2605b094160e95c5c484e4bd09,10,726.373297476,Multicall
0x7f035a41c7b8aff797a8b05d4ddf244dd7cb08254c721d627ece52f7704118cf,16120441,1670265707,2022-12-05 18:41:47,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x0d35740b862acbb0e65892e6ae68592e942348af,36,695.001877209,Multicall
0xb53540c6b69d055870502c7a4b9d9198483801135bad361463a9069a1e3a14e2,16120443,1670265731,2022-12-05 18:42:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xb332130e2e088eba8495a06dc48ca1b51c747989,35,Transfer
0xbc473ad2a3273e47908a1699feccad41bef79a191bccb62ae95624c49ebd3304,16120448,1670265791,2022-12-05 18:43:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xb409c91d92938daf291b154dc69c6c73a73d432c,28,819.7179,Transfer
0xef53c19e3762a176181877e5cdd1659146e2ae20b2d3aefca8bfbc178e4dd6c3,16120455,1670265875,2022-12-05 18:44:35,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,0x9632ceef486ffa5e851fb5b9b87f1ced99add663,4,092.25585548,-
0x4cc5b39eff3ac511dbada0d8cf1a42ff554d3a503f1c0e941add373fbb814f64,16120457,1670265899,2022-12-05 18:44:59,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0xbc3eb7c2495a0af8f7e7bc309ead6bc483a3df6f,15,008.485155571,Multicall
0xf4b4c41d3be1b3d61a9cb9f2c31e6f395f81225e16217abf3522a74b5e9bdb36,16120467,1670266019,2022-12-05 18:46:59,0x67cea36eeb36ace126a3ca6e21405258130cf33c,0x372c61c371213fe63c875d7e56760d1c343e5b2c,10,000.000006771,Multicall
0x5df81088a797f731c5c51a1e8d3d38bb32bec6d5c945ac7a517e499dc29e7ce7,16120468,1670266031,2022-12-05 18:47:11,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xb332130e2e088eba8495a06dc48ca1b51c747989,21,035.32,Transfer
0x118361fcdef5874f29b9a7370603ebbeb795e806f406996fb52f9aee16c40569,16120475,1670266115,2022-12-05 18:48:35,0xd45618a8e073def3b7ebfb9a0e1529e5189adc9c,0x74de5d4fcbf63e00296fd95d33236b9794016631,1,900.112170593,Swap
0x118361fcdef5874f29b9a7370603ebbeb795e806f406996fb52f9aee16c40569,16120475,1670266115,2022-12-05 18:48:35,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xa1af3bb298673f46cf1299efc7e73e7b2e2d20b8,1,900.112170593,Swap
